title,price,link
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","40,990",https://amazon.in//Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_195?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.Y57Thy1VrBF16btMWw87_P9E8e93Xoies5PB1MP-tYHLOfiZPQc0QBAbkhc1LnwtiGjT3RB431P6LtZxrrbxz0gyrT4F1NdGUZBkb9dcoPv01bEmQIL5t01FvNK4DAI19lBRzlJczfjPiCIuvyz8qlg3uCa57JXR8ahFkHsLJwSm9h568l2ujVRMCwWPfxl8RrHmP4vkJDDv6MKBC5AtKpdi-aNyn9i7peD-1We6N90.-0ieC9_G8FBPxTzaU2-l7kOSLDewDhGJ3iZZvEPwlAQ&dib_tag=se&keywords=laptop&qid=1725802472&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-195
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 4050/Windows 11/90WHr/Mecha Gray/2.2 Kg), FA507NUR-LP082W  ","86,990",https://amazon.in//ASUS-15-6-inch-GeForce-Windows-FA507NUR-LP082W/dp/B0D5DCSNM1/ref=sr_1_196?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.Y57Thy1VrBF16btMWw87_P9E8e93Xoies5PB1MP-tYHLOfiZPQc0QBAbkhc1LnwtiGjT3RB431P6LtZxrrbxz0gyrT4F1NdGUZBkb9dcoPv01bEmQIL5t01FvNK4DAI19lBRzlJczfjPiCIuvyz8qlg3uCa57JXR8ahFkHsLJwSm9h568l2ujVRMCwWPfxl8RrHmP4vkJDDv6MKBC5AtKpdi-aNyn9i7peD-1We6N90.-0ieC9_G8FBPxTzaU2-l7kOSLDewDhGJ3iZZvEPwlAQ&dib_tag=se&keywords=laptop&qid=1725802472&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-196
"HAMMONDS FLYCATCHER Genuine Leather Office Bag for Men, Laptop Bag for Men, Leather Bag for men for 15.6 Inch Laptop, Adjustable Strap, Multi Compartments, Trolley Strap, 1 Year Warranty - Brown  ","3,807",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTI0MjgwNDI5NjM2NDI6MTcyNTgwMjQ3MjpzcF9idGY6MjAxMTExODA5NDAzOTg6OjA6Og&url=%2FHAMMONDS-FLYCATCHER-Laptop-Bag-Men%2Fdp%2FB083M1KRKJ%2Fref%3Dsr_1_197_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.Y57Thy1VrBF16btMWw87_P9E8e93Xoies5PB1MP-tYHLOfiZPQc0QBAbkhc1LnwtiGjT3RB431P6LtZxrrbxz0gyrT4F1NdGUZBkb9dcoPv01bEmQIL5t01FvNK4DAI19lBRzlJczfjPiCIuvyz8qlg3uCa57JXR8ahFkHsLJwSm9h568l2ujVRMCwWPfxl8RrHmP4vkJDDv6MKBC5AtKpdi-aNyn9i7peD-1We6N90.-0ieC9_G8FBPxTzaU2-l7kOSLDewDhGJ3iZZvEPwlAQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725802472%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Contacts Unisex Vintage Travel Laptop Backpack with usb Charging Port Fits Upto 15.6 Inch Laptop - Blackâ€¦â€¦  ,"1,199",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTI0MjgwNDI5NjM2NDI6MTcyNTgwMjQ3MjpzcF9idGY6MjAxNjE3MzMyMTI3OTg6OjA6Og&url=%2FContacts-Unisex-Vintage-Backpack-Charging%2Fdp%2FB0C4PV38VB%2Fref%3Dsr_1_198_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.Y57Thy1VrBF16btMWw87_P9E8e93Xoies5PB1MP-tYHLOfiZPQc0QBAbkhc1LnwtiGjT3RB431P6LtZxrrbxz0gyrT4F1NdGUZBkb9dcoPv01bEmQIL5t01FvNK4DAI19lBRzlJczfjPiCIuvyz8qlg3uCa57JXR8ahFkHsLJwSm9h568l2ujVRMCwWPfxl8RrHmP4vkJDDv6MKBC5AtKpdi-aNyn9i7peD-1We6N90.-0ieC9_G8FBPxTzaU2-l7kOSLDewDhGJ3iZZvEPwlAQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725802472%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Spigen Rugged Armor Pro Hard Shell Protective Laptop Sleeve Compatible with New MacBook Pro 16 inch M3 Pro/M3 Max 2023 and MacBook Air 15 inch M2 2023, MacBook Pro 16 inch M2/M1 Pro/Max - Black  ","3,236",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMTE1NDk3NTQ4ODcxMjQxOjE3MjU4MDI1NjM6c3BfYXRmX25leHQ6MzAwMTY4MzQxMTUxODMyOjowOjo&url=%2FSpigen-AFA04271%2Fdp%2FB09N9YGY1P%2Fref%3Dsr_1_193_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725802563%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Comfyable Slim Laptop Sleeve 15 Inch Snugly Compatible with MacBook Air 15-in M3 2024 A3114 M2 2023 A2941, PU Leather Bag Waterproof Cover Notebook Computer Case for Mac, Black  ","2,609",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMTE1NDk3NTQ4ODcxMjQxOjE3MjU4MDI1NjM6c3BfYXRmX25leHQ6MzAwMTU4MzE0Nzk3MzMyOjowOjo&url=%2FComfyable-Protective-Compatible-Notebook-Computer%2Fdp%2FB0CBJY3BS3%2Fref%3Dsr_1_194_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725802563%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 4050/Windows 11/90WHr/Mecha Gray/2.2 Kg), FA507NUR-LP082W  ","86,990",https://amazon.in//ASUS-15-6-inch-GeForce-Windows-FA507NUR-LP082W/dp/B0D5DCSNM1/ref=sr_1_195?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-195
"Infinix Y1 Plus Neo Intel Celeron Quad Core 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL30 Thin and Light Laptop (15.6 Inch, Grey, 1.76 Kg)  ","24,990",https://amazon.in//Infinix-Plus-Intel-Celeron-Quad/dp/B0CBQVZLJ7/ref=sr_1_196?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-196
"(Refurbished) HP Notebook 240 G6 6th Gen Intel Core i3 Business HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black  ","17,997",https://amazon.in//Refurbished-HP-Notebook-Business-Bluetooth/dp/B0CL4B59VZ/ref=sr_1_197?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-197
"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 8GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","50,920",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46P4V5V/ref=sr_1_198?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-198
"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_22?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaMWc3FGvoTidViKUuifV77WPvkI0XIzHNaJUIW7SBA81z72tDXJ0ygvNGhb7amlC8RTo9_IQkecq41jw2FbC6oNjOpWKP0DrWHwgujP1OWz5fNmjblqsE3ZenFkfshrjoK-SXf2DYmOPVpZf21TMiilx3WYlWFqqwuYGRkgVdGKEl2dhNd0-CImITLGhPsvUPeb8EwsDPBV2pUtih1sWANA.yXlZZpx0tGEQrLgOuAY2vqRoZmPTzbWUmVWLlD-yG_Q&dib_tag=se&keywords=laptop&qid=1725801547&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-22
"HP Victus Gaming Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-fb0131AX Gaming Laptop (15.6 Inch, Mica Silver, 2.37 Kg)  ","50,990",https://amazon.in//HP-Victus-Gaming-Ryzen-5600H/dp/B0CJF5BHZM/ref=sr_1_199?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-199
"ASUS TUF Gaming F15, 15.6"" (39.62cm) FHD 144Hz, 13th Gen Intel Core i7-13620H, Gaming Laptop (16GB DDR5/512GB SSD/NVIDIA GeForce RTX 4060 /Windows 11//Mecha Gray/2.20 Kg), FX507VV-LP287W  ","1,06,990",https://amazon.in//ASUS-39-62cm-i7-13620H-GeForce-FX507VV-LP287W/dp/B0D25TQNN7/ref=sr_1_200?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-200
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","64,490",https://amazon.in//Lenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN/dp/B0CNK1VTZW/ref=sr_1_201?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-201
"MSI Stealth 17 Studio, Intel 13th Gen. i9-13900H, 43CM FHD 144Hz Mini LED, HDR 1000 Gaming Laptop (64GB/2TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4080, 12GB GDDR6/Core Black/3.3Kg), A13VH-055IN  ","3,60,000",https://amazon.in//MSI-Stealth-i9-13900H-Windows-A13VH-055IN/dp/B0BWK3TS1C/ref=sr_1_202?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-202
"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (16GB RAM/512GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMTE1NDk3NTQ4ODcxMjQxOjE3MjU4MDI1NjM6c3BfbXRmOjMwMDI4NjM3MDE3NDczMjo6MDo6&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC46V1CC%2Fref%3Dsr_1_203_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725802563%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 4GB Graphic Laptop (64 GB DDR4 RAM/2 TB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","54,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMTE1NDk3NTQ4ODcxMjQxOjE3MjU4MDI1NjM6c3BfbXRmOjMwMDI2MDgxODgzODUzMjo6MDo6&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KP8137%2Fref%3Dsr_1_204_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725802563%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/MSO 21/1Yr ADP Free/3Mon. Game Pass/Grey/1.39Kg), 83CV002DIN  ","1,09,990",https://amazon.in//Lenovo-Built-WUXGA-OLED-400Nits-83CV002DIN/dp/B0CTMQDLQX/ref=sr_1_205?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-205
"ASUS Vivobook 16 (2023), Intel Core i5-13500H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (8GB/512GB SSD/Intel Iris Xáµ‰/Win 11/Office 2021/Backlit KB/Fingerprint/Siver/1.88 kg), X1605VA-MB526WS  ","56,990",https://amazon.in//ASUS-Vivobook-i5-13500H-Fingerprint-X1605VA-MB526WS/dp/B0CQLN1B17/ref=sr_1_206?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-206
"MSI Thin 15, Intel Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B13UCX-1807IN  ","62,990",https://amazon.in//MSI-i5-13420H-Windows-GeForce-B13UCX-1807IN/dp/B0CV9H7TN6/ref=sr_1_207?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-207
"ASUS Creator Series Vivobook 16X (2023), Intel Core i5-12450H 12th Gen, 16"" (40.64 cm) FHD+ 120Hz, Creator/Gaming Laptop (16GB/512GB/6GB RTX 4050 /Win11/70WHr /Black/1.8 kg), K3605ZU-MB541WS  ","70,990",https://amazon.in//ASUS-Creator-Vivobook-i5-12450H-K3605ZU-MB541WS/dp/B0C5N4K9HB/ref=sr_1_208?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-208
"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Backlit/42WHr/Silver/1.70 kg), X1502ZA-EJ524WS  ","47,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Backlit-X1502ZA-EJ524WS/dp/B0CCP83BK2/ref=sr_1_23?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaMWc3FGvoTidViKUuifV77WPvkI0XIzHNaJUIW7SBA81z72tDXJ0ygvNGhb7amlC8RTo9_IQkecq41jw2FbC6oNjOpWKP0DrWHwgujP1OWz5fNmjblqsE3ZenFkfshrjoK-SXf2DYmOPVpZf21TMiilx3WYlWFqqwuYGRkgVdGKEl2dhNd0-CImITLGhPsvUPeb8EwsDPBV2pUtih1sWANA.yXlZZpx0tGEQrLgOuAY2vqRoZmPTzbWUmVWLlD-yG_Q&dib_tag=se&keywords=laptop&qid=1725801547&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-23
"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-612IN  ","33,990",https://amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-612IN/dp/B0C9JFKHP2/ref=sr_1_209?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.3B7CKUyBBxXU3RsD2yXxQ4y-D3d0CKpW1P7PHsaUl7cE2SgONzGFBeBesdhp8QrFJxxV-OdoWy94LwH1Kppuhsg_lEFosn7D_k-wtRqtOYpk5EtlPqidk7eLYVgdA5kEDCNkhB4UbJKNAsv85VTTQtRqNQUm-gsAHuUDUEhn3MboVwhOd3Te84fTZyH9odSwOme8IqqW6Sh1Ic1QIvQKSwp5_InKaI-TMJER9HOytys.FyXLazzA2yceC0C-u4pNHlxuS9MDQCST4yIDJAT8Um4&dib_tag=se&keywords=laptop&qid=1725802563&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-209
